task_id,lot_id,from_step_no,to_step_no,source_machine,source_group,source_bay,dest_machine,dest_group,dest_bay,planned_ready_sec,planned_due_sec,planned_avg_travel_sec,planned_slack_sec
T0016795,L00576,20,21,M81,CVD_D,Bay9,M79,IMP_D,Bay8,54779.619,54875.411,110.0,-14.20799999999872
T0016796,L00576,21,22,M79,IMP_D,Bay8,M85,CMP_D,Bay9,55344.161,55477.293999999994,110.0,23.132999999994354
T0016797,L00576,22,23,M85,CMP_D,Bay9,M44,PHOTO_B,Bay5,55657.293999999994,58887.0,440.0,2789.7060000000056
T0016798,L00576,23,24,M44,PHOTO_B,Bay5,M45,ETCH_B,Bay5,59563.5,59680.25,65.0,51.75
T0016799,L00576,24,25,M45,ETCH_B,Bay5,M94,METRO_D,Bay10,59851.25,60116.788,550.0,-284.46199999999953
T0016800,L00576,25,26,M94,METRO_D,Bay10,M33,CVD_B,Bay4,60328.288,60563.026,440.0,-205.26200000000244
T0016801,L00576,26,27,M33,CVD_B,Bay4,M26,IMP_B,Bay3,60837.526,60950.064,110.0,2.5380000000004657
T0016802,L00576,27,28,M26,IMP_B,Bay3,M38,CMP_B,Bay4,61091.814,61184.198,110.0,-17.616000000001804
T0016803,L00576,28,29,M38,CMP_B,Bay4,M24,PHOTO_A,Bay3,61617.698,65001.0,110.0,3273.3020000000033
T0016804,L00576,29,30,M24,PHOTO_A,Bay3,M60,ETCH_C,Bay6,65194.5,65432.58,330.0,-91.91999999999825
T0016805,L00576,30,31,M60,ETCH_C,Bay6,M63,CVD_C,Bay7,65966.58,66111.372,110.0,34.79200000000128
T0016806,L00576,31,32,M63,CVD_C,Bay7,M69,IMP_C,Bay7,66592.122,66702.57900000001,65.0,45.45700000000943
T0016807,L00576,32,33,M69,IMP_C,Bay7,M78,METRO_C,Bay8,66876.57900000001,67023.96300000002,110.0,37.38400000000547
T0016808,L00576,33,34,M78,METRO_C,Bay8,M89,IMP_E,Bay9,67215.96300000002,67358.94700000001,110.0,32.98399999999674
T0016809,L00576,34,35,M89,IMP_E,Bay9,M73,PHOTO_D,Bay8,67495.44700000001,70478.25,110.0,2872.8029999999853
T0016810,L00576,35,36,M73,PHOTO_D,Bay8,M57,ETCH_C,Bay6,70692.75,70897.472,220.0,-15.278000000005704
T0016811,L00576,36,37,M57,ETCH_C,Bay6,M95,METRO_D,Bay10,71087.222,71375.613,440.0,-151.60899999999674
T0016812,L00576,37,38,M95,METRO_D,Bay10,M2,ETCH_A,Bay1,71539.863,71753.152,110.0,103.28900000000431
T0016813,L00576,38,39,M2,ETCH_A,Bay1,M70,IMP_C,Bay7,71865.652,72187.182,440.0,-118.47000000000116
T0016814,L00576,39,40,M70,IMP_C,Bay7,M75,METRO_C,Bay8,72395.682,72493.674,110.0,-12.00800000000163
T0016815,L00577,1,2,M8,CMP_A,Bay1,M13,CVD_A,Bay2,34580.952000000005,34639.344000000005,110.0,-51.608000000000175
T0016816,L00577,2,3,M13,CVD_A,Bay2,M74,PHOTO_D,Bay8,35250.594000000005,38331.75,440.0,2641.1559999999954
T0016817,L00577,3,4,M74,PHOTO_D,Bay8,M91,ETCH_D,Bay10,38594.25,38761.634,220.0,-52.616000000001804
T0016818,L00577,4,5,M91,ETCH_D,Bay10,M94,METRO_D,Bay10,39405.134,39666.272,65.0,196.137999999999
T0016819,L00577,5,6,M94,METRO_D,Bay10,M2,ETCH_A,Bay1,39904.772,40078.388,110.0,63.616000000001804
T0016820,L00577,6,7,M2,ETCH_A,Bay1,M20,IMP_A,Bay2,40217.888,40390.465,110.0,62.5769999999975
T0016821,L00577,7,8,M20,IMP_A,Bay2,M38,CMP_B,Bay4,40577.965,40777.27099999999,220.0,-20.694000000003143
T0016822,L00577,8,9,M38,CMP_B,Bay4,M51,PHOTO_C,Bay6,41039.77099999999,43966.5,220.0,2706.7290000000066
T0016823,L00577,9,10,M51,PHOTO_C,Bay6,M58,ETCH_C,Bay6,44215.5,44331.092,65.0,50.591999999996915
T0016824,L00577,10,11,M58,ETCH_C,Bay6,M16,CVD_A,Bay2,44498.342,44787.476,440.0,-150.86599999999453
T0016825,L00577,11,12,M16,CVD_A,Bay2,M26,IMP_B,Bay3,45278.726,45349.11,110.0,-39.616000000001804
T0016826,L00577,12,13,M26,IMP_B,Bay3,M37,CMP_B,Bay4,45730.86,45812.244,110.0,-28.616000000001804
T0016827,L00577,13,14,M37,CMP_B,Bay4,M96,METRO_D,Bay10,46014.744,46297.882,440.0,-156.862000000001
T0016828,L00577,14,15,M96,METRO_D,Bay10,M22,PHOTO_A,Bay3,46542.382,49765.5,330.0,2893.118000000002
T0016829,L00577,15,16,M22,PHOTO_A,Bay3,M24,PHOTO_A,Bay3,50156.25,53457.75,65.0,3236.5
T0016830,L00577,16,17,M24,PHOTO_A,Bay3,M47,ETCH_B,Bay5,53564.25,53736.611,220.0,-47.63900000000285
T0016831,L00577,17,18,M47,ETCH_B,Bay5,M82,CVD_D,Bay9,53840.111,54025.456,440.0,-254.65499999999884
T0016832,L00577,18,19,M82,CVD_D,Bay9,M97,METRO_D,Bay10,54189.706,54395.63,110.0,95.92399999999907
T0016833,L00577,19,20,M97,METRO_D,Bay10,M12,CVD_A,Bay2,54577.13,54910.246,220.0,113.1160000000018
T0016834,L00577,20,21,M12,CVD_A,Bay2,M70,IMP_C,Bay7,55075.246,55366.226999999984,550.0,-259.0190000000148
T0016835,L00577,21,22,M70,IMP_C,Bay7,M67,CMP_C,Bay7,55834.976999999984,55982.195999999996,65.0,82.21900000001187
T0016836,L00577,22,23,M67,CMP_C,Bay7,M54,PHOTO_C,Bay6,56162.195999999996,59550.0,110.0,3277.8040000000037
T0016837,L00577,23,24,M54,PHOTO_C,Bay6,M56,ETCH_C,Bay6,60226.5,60287.092,65.0,-4.408000000003085
T0016838,L00577,24,25,M56,ETCH_C,Bay6,M95,METRO_D,Bay10,60458.092,60652.884,440.0,-245.20799999999872
T0016839,L00577,25,26,M95,METRO_D,Bay10,M34,CVD_B,Bay4,60864.384,61112.322,440.0,-192.06199999999808
T0016840,L00577,26,27,M34,CVD_B,Bay4,M80,IMP_D,Bay8,61386.822,61637.952,440.0,-188.87000000000262
T0016841,L00577,27,28,M80,IMP_D,Bay8,M83,CMP_D,Bay9,61779.702,61855.693999999996,110.0,-34.00800000000163
T0016842,L00577,28,29,M83,CMP_D,Bay9,M71,PHOTO_D,Bay8,62289.193999999996,65508.0,110.0,3108.806000000004
T0016843,L00577,29,30,M71,PHOTO_D,Bay8,M93,ETCH_D,Bay10,65701.5,65833.484,220.0,-88.01600000000326
T0016844,L00577,30,31,M93,ETCH_D,Bay10,M34,CVD_B,Bay4,66367.484,66718.16299999999,440.0,-89.32100000001083
T0016845,L00577,31,32,M34,CVD_B,Bay4,M27,IMP_B,Bay3,67198.91299999999,67420.62,110.0,111.70700000000943
T0016846,L00577,32,33,M27,IMP_B,Bay3,M39,METRO_B,Bay4,67594.62,67838.384,110.0,133.76400000001013
T0016847,L00577,33,34,M39,METRO_B,Bay4,M88,IMP_E,Bay9,68030.384,68282.72200000001,550.0,-297.6619999999966
T0016848,L00577,34,35,M88,IMP_E,Bay9,M71,PHOTO_D,Bay8,68419.22200000001,71385.75,110.0,2856.527999999991
T0016849,L00577,35,36,M71,PHOTO_D,Bay8,M91,ETCH_D,Bay10,71600.25,71710.234,220.0,-110.01600000000326
T0016850,L00577,36,37,M91,ETCH_D,Bay10,M97,METRO_D,Bay10,71899.984,72004.576,65.0,39.59200000000419
T0016851,L00577,37,38,M97,METRO_D,Bay10,M5,ETCH_A,Bay1,72168.826,72334.371,110.0,55.544999999998254
T0016852,L00577,38,39,M5,ETCH_A,Bay1,M20,IMP_A,Bay2,72446.871,72586.448,110.0,29.577000000004773
T0016853,L00577,39,40,M20,IMP_A,Bay2,M95,METRO_D,Bay10,72794.948,73069.409,220.0,54.46099999999569
T0016854,L00578,1,2,M85,CMP_D,Bay9,M81,CVD_D,Bay9,34734.34399999999,34920.0,65.0,120.65600000000995
T0016855,L00578,2,3,M81,CVD_D,Bay9,M24,PHOTO_A,Bay3,35531.25,38693.25,440.0,2722.0
T0016856,L00578,3,4,M24,PHOTO_A,Bay3,M6,ETCH_A,Bay1,38955.75,39142.872,220.0,-32.87799999999697
T0016857,L00578,4,5,M6,ETCH_A,Bay1,M40,METRO_B,Bay4,39786.372,39957.956000000006,330.0,-158.41599999999744
T0016858,L00578,5,6,M40,METRO_B,Bay4,M55,ETCH_C,Bay6,40196.456000000006,40362.388,220.0,-54.06800000000658
T0016859,L00578,6,7,M55,ETCH_C,Bay6,M88,IMP_E,Bay9,40501.888,40726.632999999994,330.0,-105.25500000000466
T0016860,L00578,7,8,M88,IMP_E,Bay9,M36,CMP_B,Bay4,40914.132999999994,41168.670999999995,550.0,-295.46199999999953
T0016861,L00578,8,9,M36,CMP_B,Bay4,M23,PHOTO_A,Bay3,41431.170999999995,44322.75,110.0,2781.579000000005
T0016862,L00578,9,10,M23,PHOTO_A,Bay3,M50,ETCH_B,Bay5,44571.75,44788.111,220.0,-3.639000000002852
T0016863,L00578,10,11,M50,ETCH_B,Bay5,M14,CVD_A,Bay2,44955.361,45317.704,330.0,32.34300000000076
T0016864,L00578,11,12,M14,CVD_A,Bay2,M20,IMP_A,Bay2,45808.954,45913.545999999995,65.0,39.591999999996915
T0016865,L00578,12,13,M20,IMP_A,Bay2,M36,CMP_B,Bay4,46295.295999999995,46440.479999999996,220.0,-74.8159999999989
T0016866,L00578,13,14,M36,CMP_B,Bay4,M39,METRO_B,Bay4,46642.979999999996,46715.21,65.0,7.230000000003201
T0016867,L00578,14,15,M39,METRO_B,Bay4,M42,PHOTO_B,Bay5,46959.71,50221.5,110.0,3151.790000000001
T0016868,L00578,15,16,M42,PHOTO_B,Bay5,M22,PHOTO_A,Bay3,50612.25,53766.0,220.0,2933.75
T0016869,L00578,16,17,M22,PHOTO_A,Bay3,M6,ETCH_A,Bay1,53872.5,54081.622,220.0,-10.877999999996973
T0016870,L00578,17,18,M6,ETCH_A,Bay1,M81,CVD_D,Bay9,54185.122,54450.369,220.0,45.24699999999575
T0016871,L00578,18,19,M81,CVD_D,Bay9,M95,METRO_D,Bay10,54614.619,54751.003,110.0,26.383999999998196
T0016872,L00578,19,20,M95,METRO_D,Bay10,M33,CVD_B,Bay4,54932.503,55206.02399999999,440.0,-166.47900000000664
T0016873,L00578,20,21,M33,CVD_B,Bay4,M26,IMP_B,Bay3,55371.02399999999,55509.46,110.0,28.43600000000879
T0016874,L00578,21,22,M26,IMP_B,Bay3,M7,CMP_A,Bay1,55978.21,56167.604999999996,220.0,-30.6050000000032
T0016875,L00578,22,23,M7,CMP_A,Bay1,M22,PHOTO_A,Bay3,56347.604999999996,59656.5,220.0,3088.895000000004
T0016876,L00578,23,24,M22,PHOTO_A,Bay3,M49,ETCH_B,Bay5,60333.0,60549.361,220.0,-3.639000000002852
T0016877,L00578,24,25,M49,ETCH_B,Bay5,M77,METRO_C,Bay8,60720.361,60926.498999999996,330.0,-123.86200000000099
T0016878,L00578,25,26,M77,METRO_C,Bay8,M64,CVD_C,Bay7,61137.998999999996,61406.52099999999,110.0,158.5219999999972
T0016879,L00578,26,27,M64,CVD_C,Bay7,M79,IMP_D,Bay8,61681.02099999999,61820.59799999999,110.0,29.576999999997497
T0016880,L00578,27,28,M79,IMP_D,Bay8,M66,CMP_C,Bay7,61962.34799999999,62223.06199999999,110.0,150.71399999999994
T0016881,L00578,28,29,M66,CMP_C,Bay7,M44,PHOTO_B,Bay5,62656.56199999999,65811.75,220.0,2935.188000000009
T0016882,L00578,29,30,M44,PHOTO_B,Bay5,M60,ETCH_C,Bay6,66005.25,66203.58,110.0,88.33000000000175
T0016883,L00578,30,31,M60,ETCH_C,Bay6,M15,CVD_A,Bay2,66737.58,67020.022,440.0,-157.55800000000454
T0016884,L00578,31,32,M15,CVD_A,Bay2,M99,IMP_F,Bay10,67500.772,67821.102,220.0,100.33000000000175
T0016885,L00578,32,33,M99,IMP_F,Bay10,M40,METRO_B,Bay4,67995.102,68185.84,440.0,-249.26200000000244
T0016886,L00578,33,34,M40,METRO_B,Bay4,M79,IMP_D,Bay8,68377.84,68612.578,440.0,-205.26200000000244
T0016887,L00578,34,35,M79,IMP_D,Bay8,M41,PHOTO_B,Bay5,68749.078,71718.0,330.0,2638.922000000006
T0016888,L00578,35,36,M41,PHOTO_B,Bay5,M49,ETCH_B,Bay5,71932.5,72096.111,65.0,98.61100000000442
T0016889,L00578,36,37,M49,ETCH_B,Bay5,M96,METRO_D,Bay10,72285.861,72529.399,550.0,-306.46199999999953
T0016890,L00578,37,38,M96,METRO_D,Bay10,M1,ETCH_A,Bay1,72693.649,72826.194,110.0,22.544999999998254
T0016891,L00578,38,39,M1,ETCH_A,Bay1,M25,IMP_B,Bay3,72938.694,73099.06300000001,220.0,-59.630999999993946
T0016892,L00578,39,40,M25,IMP_B,Bay3,M40,METRO_B,Bay4,73307.56300000001,73457.315,110.0,39.75199999999313
T0016893,L00579,1,2,M67,CMP_C,Bay7,M11,CVD_A,Bay2,34853.736000000004,35045.681000000004,550.0,-358.0550000000003
T0016894,L00579,2,3,M11,CVD_A,Bay2,M21,PHOTO_A,Bay3,35656.931000000004,38766.0,110.0,2999.068999999996
T0016895,L00579,3,4,M21,PHOTO_A,Bay3,M46,ETCH_B,Bay5,39028.5,39212.077,220.0,-36.4230000000025
T0016896,L00579,4,5,M46,ETCH_B,Bay5,M95,METRO_D,Bay10,39855.577,40164.037,550.0,-241.54000000000087
T0016897,L00579,5,6,M95,METRO_D,Bay10,M3,ETCH_A,Bay1,40402.537,40586.674999999996,110.0,74.13799999999901
T0016898,L00579,6,7,M3,ETCH_A,Bay1,M20,IMP_A,Bay2,40726.174999999996,40887.75199999999,110.0,51.5769999999975
T0016899,L00579,7,8,M20,IMP_A,Bay2,M67,CMP_C,Bay7,41075.25199999999,41305.59,550.0,-319.6619999999966
T0016900,L00579,8,9,M67,CMP_C,Bay7,M24,PHOTO_A,Bay3,41568.09,44458.5,440.0,2450.4100000000035
T0016901,L00579,9,10,M24,PHOTO_A,Bay3,M6,ETCH_A,Bay1,44707.5,44894.622,220.0,-32.87799999999697
T0016902,L00579,10,11,M6,ETCH_A,Bay1,M62,CVD_C,Bay7,45061.872,45293.417,440.0,-208.45500000000175
T0016903,L00579,11,12,M62,CVD_C,Bay7,M79,IMP_D,Bay8,45784.667,45946.244,110.0,51.5769999999975
T0016904,L00579,12,13,M79,IMP_D,Bay8,M83,CMP_D,Bay9,46327.994,46414.986,110.0,-23.00800000000163
T0016905,L00579,13,14,M83,CMP_D,Bay9,M98,METRO_D,Bay10,46617.486,46757.062999999995,110.0,29.576999999997497
T0016906,L00579,14,15,M98,METRO_D,Bay10,M53,PHOTO_C,Bay6,47001.562999999995,50219.25,440.0,2777.6870000000054
T0016907,L00579,15,16,M53,PHOTO_C,Bay6,M72,PHOTO_D,Bay8,50610.0,53757.0,220.0,2927.0
T0016908,L00579,16,17,M72,PHOTO_D,Bay8,M1,ETCH_A,Bay1,53863.5,54080.638,330.0,-112.86200000000099
T0016909,L00579,17,18,M1,ETCH_A,Bay1,M33,CVD_B,Bay4,54184.138,54412.922,330.0,-101.21600000000035
T0016910,L00579,18,19,M33,CVD_B,Bay4,M29,METRO_A,Bay3,54577.172,54718.23199999999,110.0,31.059999999990396
T0016911,L00579,19,20,M29,METRO_A,Bay3,M61,CVD_C,Bay7,54899.73199999999,55115.321,440.0,-224.4109999999855
T0016912,L00579,20,21,M61,CVD_C,Bay7,M79,IMP_D,Bay8,55280.321,55480.661,110.0,90.33999999999651
T0016913,L00579,21,22,M79,IMP_D,Bay8,M83,CMP_D,Bay9,55949.411,56053.24399999999,110.0,-6.1670000000085565
T0016914,L00579,22,23,M83,CMP_D,Bay9,M44,PHOTO_B,Bay5,56233.24399999999,59563.5,440.0,2890.2560000000085
T0016915,L00579,23,24,M44,PHOTO_B,Bay5,M49,ETCH_B,Bay5,60240.0,60333.592,65.0,28.591999999996915
T0016916,L00579,24,25,M49,ETCH_B,Bay5,M97,METRO_D,Bay10,60504.592,60759.13,550.0,-295.46199999999953
T0016917,L00579,25,26,M97,METRO_D,Bay10,M31,CVD_B,Bay4,60970.63,61144.975,440.0,-265.65499999999884
T0016918,L00579,26,27,M31,CVD_B,Bay4,M90,IMP_E,Bay9,61419.475,61655.205,550.0,-314.2699999999968
T0016919,L00579,27,28,M90,IMP_E,Bay9,M9,CMP_A,Bay1,61796.955,61996.493,220.0,-20.461999999999534
T0016920,L00579,28,29,M9,CMP_A,Bay1,M22,PHOTO_A,Bay3,62429.993,65684.25,220.0,3034.256999999998
T0016921,L00579,29,30,M22,PHOTO_A,Bay3,M50,ETCH_B,Bay5,65877.75,66105.111,220.0,7.361000000004424
T0016922,L00579,30,31,M50,ETCH_B,Bay5,M33,CVD_B,Bay4,66639.111,66954.25899999999,110.0,205.1479999999865
T0016923,L00579,31,32,M33,CVD_B,Bay4,M25,IMP_B,Bay3,67435.00899999999,67649.52299999999,110.0,104.51399999999558
T0016924,L00579,32,33,M25,IMP_B,Bay3,M95,METRO_D,Bay10,67823.52299999999,68164.03700000001,330.0,10.51400000002468
T0016925,L00579,33,34,M95,METRO_D,Bay10,M26,IMP_B,Bay3,68356.03700000001,68626.967,330.0,-59.070000000006985
T0016926,L00579,34,35,M26,IMP_B,Bay3,M73,PHOTO_D,Bay8,68763.467,71715.0,550.0,2401.532999999996
T0016927,L00579,35,36,M73,PHOTO_D,Bay8,M93,ETCH_D,Bay10,71929.5,72105.484,220.0,-44.01600000000326
T0016928,L00579,36,37,M93,ETCH_D,Bay10,M97,METRO_D,Bay10,72295.234,72377.826,65.0,17.59200000000419
T0016929,L00579,37,38,M97,METRO_D,Bay10,M4,ETCH_A,Bay1,72542.076,72696.621,110.0,44.544999999998254
T0016930,L00579,38,39,M4,ETCH_A,Bay1,M17,IMP_A,Bay2,72809.121,72926.698,110.0,7.577000000004773
T0016931,L00579,39,40,M17,IMP_A,Bay2,M39,METRO_B,Bay4,73135.198,73333.182,220.0,-22.01600000000326
T0016932,L00580,1,2,M84,CMP_D,Bay9,M35,CVD_B,Bay4,34871.831999999995,35146.17,550.0,-275.6619999999966
T0016933,L00580,2,3,M35,CVD_B,Bay4,M53,PHOTO_C,Bay6,35757.42,38790.0,220.0,2812.5800000000017
T0016934,L00580,3,4,M53,PHOTO_C,Bay6,M55,ETCH_C,Bay6,39052.5,39137.888,65.0,20.38799999999901
T0016935,L00580,4,5,M55,ETCH_C,Bay6,M76,METRO_C,Bay8,39781.388,39922.949,220.0,-78.43899999999849
T0016936,L00580,5,6,M76,METRO_C,Bay8,M92,ETCH_D,Bay10,40161.449,40376.088,220.0,-5.360999999997148
T0016937,L00580,6,7,M92,ETCH_D,Bay10,M99,IMP_F,Bay10,40515.588,40631.18,65.0,50.591999999996915
T0016938,L00580,7,8,M99,IMP_F,Bay10,M8,CMP_A,Bay1,40818.68,41000.618,110.0,71.93800000000192
T0016939,L00580,8,9,M8,CMP_A,Bay1,M54,PHOTO_C,Bay6,41263.118,44241.0,550.0,2427.881999999998
T0016940,L00580,9,10,M54,PHOTO_C,Bay6,M58,ETCH_C,Bay6,44490.0,44572.592,65.0,17.591999999996915
T0016941,L00580,10,11,M58,ETCH_C,Bay6,M15,CVD_A,Bay2,44739.842,45084.776,440.0,-95.0659999999989
T0016942,L00580,11,12,M15,CVD_A,Bay2,M17,IMP_A,Bay2,45576.026,45636.617999999995,65.0,-4.408000000003085
T0016943,L00580,12,13,M17,IMP_A,Bay2,M38,CMP_B,Bay4,46018.367999999995,46205.35199999999,220.0,-33.01600000000326
T0016944,L00580,13,14,M38,CMP_B,Bay4,M39,METRO_B,Bay4,46407.85199999999,46470.71,65.0,-2.1419999999925494
T0016945,L00580,14,15,M39,METRO_B,Bay4,M51,PHOTO_C,Bay6,46715.21,50043.0,220.0,3107.790000000001
T0016946,L00580,15,16,M51,PHOTO_C,Bay6,M74,PHOTO_D,Bay8,50433.75,53585.25,220.0,2931.5
T0016947,L00580,16,17,M74,PHOTO_D,Bay8,M92,ETCH_D,Bay10,53691.75,53845.734,220.0,-66.01600000000326
T0016948,L00580,17,18,M92,ETCH_D,Bay10,M35,CVD_B,Bay4,53949.234,54227.971999999994,440.0,-161.26200000000244
T0016949,L00580,18,19,M35,CVD_B,Bay4,M28,METRO_A,Bay3,54392.221999999994,54565.268,110.0,63.046000000002095
T0016950,L00580,19,20,M28,METRO_A,Bay3,M61,CVD_C,Bay7,54746.768,54950.321,440.0,-236.44699999999284
T0016951,L00580,20,21,M61,CVD_C,Bay7,M88,IMP_E,Bay9,55115.321,55359.365,220.0,24.043999999994412
T0016952,L00580,21,22,M88,IMP_E,Bay9,M38,CMP_B,Bay4,55828.115,56091.453,550.0,-286.6619999999966
T0016953,L00580,22,23,M38,CMP_B,Bay4,M23,PHOTO_A,Bay3,56271.453,59685.0,110.0,3303.5469999999987
T0016954,L00580,23,24,M23,PHOTO_A,Bay3,M48,ETCH_B,Bay5,60361.5,60555.861,220.0,-25.639000000002852
T0016955,L00580,24,25,M48,ETCH_B,Bay5,M75,METRO_C,Bay8,60726.861,60916.606,330.0,-140.25499999999738
T0016956,L00580,25,26,M75,METRO_C,Bay8,M31,CVD_B,Bay4,61128.106,61419.475,440.0,-148.63100000000122
T0016957,L00580,26,27,M31,CVD_B,Bay4,M26,IMP_B,Bay3,61693.975,61828.513,110.0,24.538000000000466
T0016958,L00580,27,28,M26,IMP_B,Bay3,M37,CMP_B,Bay4,61970.263,62051.647,110.0,-28.616000000001804
T0016959,L00580,28,29,M37,CMP_B,Bay4,M72,PHOTO_D,Bay8,62485.147,65770.5,440.0,2845.353000000003
T0016960,L00580,29,30,M72,PHOTO_D,Bay8,M92,ETCH_D,Bay10,65964.0,66145.734,220.0,-38.26600000000326
T0016961,L00580,30,31,M92,ETCH_D,Bay10,M12,CVD_A,Bay2,66679.734,67028.33799999999,220.0,128.60399999999208
T0016962,L00580,31,32,M12,CVD_A,Bay2,M80,IMP_D,Bay8,67509.08799999999,67822.696,440.0,-126.39199999999255
T0016963,L00580,32,33,M80,IMP_D,Bay8,M98,METRO_D,Bay10,67996.696,68271.121,220.0,54.42500000000291
T0016964,L00580,33,34,M98,METRO_D,Bay10,M100,IMP_F,Bay10,68463.121,68674.249,65.0,146.12799999999697
T0016965,L00580,34,35,M100,IMP_F,Bay10,M72,PHOTO_D,Bay8,68810.749,71814.75,220.0,2784.001000000004
T0016966,L00580,35,36,M72,PHOTO_D,Bay8,M92,ETCH_D,Bay10,72029.25,72205.234,220.0,-44.01600000000326
T0016967,L00580,36,37,M92,ETCH_D,Bay10,M98,METRO_D,Bay10,72394.984,72670.928,65.0,210.94400000000314
T0016968,L00580,37,38,M98,METRO_D,Bay10,M5,ETCH_A,Bay1,72835.178,72989.723,110.0,44.544999999998254
T0016969,L00580,38,39,M5,ETCH_A,Bay1,M19,IMP_A,Bay2,73102.223,73230.8,110.0,18.577000000004773
T0016970,L00580,39,40,M19,IMP_A,Bay2,M28,METRO_A,Bay3,73439.3,73586.68400000001,110.0,37.38400000000547
T0016971,L00581,1,2,M84,CMP_D,Bay9,M61,CVD_C,Bay7,35086.331999999995,35301.062,220.0,-5.269999999996799
T0016972,L00581,2,3,M61,CVD_C,Bay7,M72,PHOTO_D,Bay8,35912.312,39028.5,110.0,3006.188000000002
T0016973,L00581,3,4,M72,PHOTO_D,Bay8,M91,ETCH_D,Bay10,39291.0,39455.984,220.0,-55.01600000000326
T0016974,L00581,4,5,M91,ETCH_D,Bay10,M95,METRO_D,Bay10,40099.484,40402.537,65.0,238.05299999999988
T0016975,L00581,5,6,M95,METRO_D,Bay10,M2,ETCH_A,Bay1,40641.037,40814.174999999996,110.0,63.13799999999901
T0016976,L00581,6,7,M2,ETCH_A,Bay1,M25,IMP_B,Bay3,40953.674999999996,41160.009,220.0,-13.665999999997439
T0016977,L00581,7,8,M25,IMP_B,Bay3,M7,CMP_A,Bay1,41347.509,41534.631,220.0,-32.87799999999697
T0016978,L00581,8,9,M7,CMP_A,Bay1,M22,PHOTO_A,Bay3,41797.131,44645.25,220.0,2628.118999999999
T0016979,L00581,9,10,M22,PHOTO_A,Bay3,M50,ETCH_B,Bay5,44894.25,45122.611,220.0,8.360999999997148
T0016980,L00581,10,11,M50,ETCH_B,Bay5,M11,CVD_A,Bay2,45289.861,45616.125,330.0,-3.735999999997148
T0016981,L00581,11,12,M11,CVD_A,Bay2,M19,IMP_A,Bay2,46107.375,46233.967,65.0,61.591999999996915
T0016982,L00581,12,13,M19,IMP_A,Bay2,M83,CMP_D,Bay9,46615.717,46842.861999999994,330.0,-102.8550000000032
T0016983,L00581,13,14,M83,CMP_D,Bay9,M77,METRO_C,Bay8,47045.361999999994,47101.83299999999,110.0,-53.52900000000227
T0016984,L00581,14,15,M77,METRO_C,Bay8,M41,PHOTO_B,Bay5,47346.33299999999,50650.5,330.0,2974.1670000000086
T0016985,L00581,15,16,M41,PHOTO_B,Bay5,M22,PHOTO_A,Bay3,51041.25,54263.25,220.0,3002.0
T0016986,L00581,16,17,M22,PHOTO_A,Bay3,M45,ETCH_B,Bay5,54369.75,54523.519,220.0,-66.23099999999977
T0016987,L00581,17,18,M45,ETCH_B,Bay5,M16,CVD_A,Bay2,54627.019,55002.086,330.0,45.067000000002736
T0016988,L00581,18,19,M16,CVD_A,Bay2,M30,METRO_A,Bay3,55166.336,55280.72,110.0,4.383999999998196
T0016989,L00581,19,20,M30,METRO_A,Bay3,M15,CVD_A,Bay2,55462.22,55770.62099999999,110.0,198.40099999999074
T0016990,L00581,20,21,M15,CVD_A,Bay2,M25,IMP_B,Bay3,55935.62099999999,56006.00499999999,110.0,-39.616000000001804
T0016991,L00581,21,22,M25,IMP_B,Bay3,M7,CMP_A,Bay1,56474.75499999999,56661.87699999999,220.0,-32.87799999999697
T0016992,L00581,22,23,M7,CMP_A,Bay1,M54,PHOTO_C,Bay6,56841.87699999999,60226.5,550.0,2834.623000000007
T0016993,L00581,23,24,M54,PHOTO_C,Bay6,M59,ETCH_C,Bay6,60903.0,60996.592,65.0,28.591999999996915
T0016994,L00581,24,25,M59,ETCH_C,Bay6,M76,METRO_C,Bay8,61167.592,61323.776,220.0,-63.815999999998894
T0016995,L00581,25,26,M76,METRO_C,Bay8,M32,CVD_B,Bay4,61535.276,61766.820999999996,440.0,-208.45500000000175
T0016996,L00581,26,27,M32,CVD_B,Bay4,M80,IMP_D,Bay8,62041.320999999996,62314.450999999994,440.0,-166.87000000000262
T0016997,L00581,27,28,M80,IMP_D,Bay8,M83,CMP_D,Bay9,62456.200999999994,62532.19299999999,110.0,-34.00800000000163
T0016998,L00581,28,29,M83,CMP_D,Bay9,M51,PHOTO_C,Bay6,62965.69299999999,66072.75,330.0,2777.057000000008
T0016999,L00581,29,30,M51,PHOTO_C,Bay6,M55,ETCH_C,Bay6,66266.25,66342.20999999999,65.0,10.959999999991851
T0017000,L00581,30,31,M55,ETCH_C,Bay6,M62,CVD_C,Bay7,66876.20999999999,67141.506,110.0,155.2960000000021
T0017001,L00581,31,32,M62,CVD_C,Bay7,M70,IMP_C,Bay7,67622.256,67748.848,65.0,61.59200000000419
T0017002,L00581,32,33,M70,IMP_C,Bay7,M30,METRO_A,Bay3,67922.848,68138.62199999999,440.0,-224.22600000000966
T0017003,L00581,33,34,M30,METRO_A,Bay3,M90,IMP_E,Bay9,68330.62199999999,68558.30099999999,440.0,-212.32099999999627
T0017004,L00581,34,35,M90,IMP_E,Bay9,M42,PHOTO_B,Bay5,68694.80099999999,71723.25,440.0,2588.449000000008
